a,b
1.651651651651651509e+00,-4.464464464464463767e-01,1.627597212791442871e+00,-4.509386420249938965e-01
3.703703703703702388e-01,5.465465465465464412e-01,3.755712211132049561e-01,5.149866342544555664e-01
1.519519519519519690e+00,-9.349349349349349581e-01,1.290316104888916016e+00,-1.135574102401733398e+00
-1.919919919919919948e+00,-1.979979979979979987e+00,-1.279867649078369141e+00,-1.520132541656494141e+00
-1.295295295295295190e+00,-9.229229229229229947e-01,-1.374554038047790527e+00,-1.367987751960754395e+00
1.159159159159159014e+00,-1.275275275275275177e+00,7.833286523818969727e-01,-1.416214227676391602e+00
9.309309309309310443e-01,-1.335335335335335216e+00,5.077853798866271973e-01,-1.276877641677856445e+00
5.945945945945947386e-01,-1.607607607607607569e+00,4.744462370872497559e-01,-1.552354693412780762e+00
-1.911911911911911899e+00,-1.335335335335335216e+00,-1.123063921928405762e+00,-1.240219116210937500e+00
1.663663663663663694e+00,-1.701701701701701097e-01,1.911552309989929199e+00,-2.187060713768005371e-01
-1.171171171171171199e+00,-1.427427427427427453e+00,-1.118212223052978516e+00,-1.460769414901733398e+00
-8.708708708708707835e-01,-9.229229229229229947e-01,-1.319180965423583984e+00,-1.309994697570800781e+00
-1.479479479479479442e+00,-9.669669669669669343e-01,-1.431544423103332520e+00,-1.423875093460083008e+00
1.911911911911911677e+00,-9.589589589589588847e-01,1.872353434562683105e+00,-9.976893067359924316e-01
1.827827827827827711e+00,-1.515515515515515554e+00,6.853340268135070801e-01,-1.499529004096984863e+00
1.895895895895896022e+00,8.068068068068066090e-01,2.115134954452514648e+00,7.539050579071044922e-01
7.587587587587587556e-01,8.348348348348348935e-01,7.079225778579711914e-01,8.509135246276855469e-01
4.024024024024024371e-01,-3.263263263263262992e-01,6.105461120605468750e-01,-5.063624382019042969e-01
-1.463463463463463565e+00,-1.807807807807807698e+00,-1.157591104507446289e+00,-1.533302187919616699e+00
6.826826826826826178e-01,-1.471471471471471393e+00,1.761596053838729858e-01,-1.366994261741638184e+00
1.043043043043042850e+00,-1.819819819819819884e+00,3.222207129001617432e-01,-1.440492272377014160e+00
-7.987987987987987815e-01,-1.319319319319319339e+00,-1.011796951293945312e+00,-1.469995141029357910e+00
1.815815815815815970e+00,1.461461461461461830e-01,1.952541470527648926e+00,1.611443310976028442e-01
1.159159159159159014e+00,-1.275275275275275177e+00,8.977877497673034668e-01,-1.312761306762695312e+00
1.651651651651651509e+00,-4.464464464464463767e-01,1.888392448425292969e+00,-6.195866465568542480e-01
-2.002002002001956882e-03,8.628628628628627339e-01,-2.087941393256187439e-02,8.991774916648864746e-01
-1.879879879879879923e+00,1.731731731731731561e+00,-1.970167994499206543e+00,1.675272107124328613e+00
1.331331331331331302e+00,-1.835835835835835761e+00,3.239702284336090088e-01,-1.610375285148620605e+00
-1.091091091091091148e+00,-8.028028028028029173e-01,-1.214218735694885254e+00,-1.234561800956726074e+00
1.607607607607607569e+00,-1.723723723723723733e+00,4.314187169075012207e-01,-1.624457240104675293e+00
-3.703703703703704608e-01,-1.159159159159159014e+00,-3.570412397384643555e-01,-1.128502011299133301e+00
1.911911911911911677e+00,-9.589589589589588847e-01,1.559501767158508301e+00,-8.950960040092468262e-01
-1.659659659659659781e+00,-6.146146146146145295e-01,-1.375723123550415039e+00,-1.021821975708007812e+00
1.703703703703703720e+00,6.866866866866865315e-01,1.899236559867858887e+00,6.844978332519531250e-01
1.699699699699699806e+00,-5.505505505505505770e-01,1.596721649169921875e+00,-4.391142129898071289e-01
8.148148148148148806e-01,2.462462462462462476e-01,9.092933535575866699e-01,2.538825273513793945e-01
-1.559559559559559494e+00,4.664664664664663896e-01,-1.704108834266662598e+00,1.312344074249267578e-01
-1.479479479479479442e+00,-9.669669669669669343e-01,-1.090185284614562988e+00,-1.227323532104492188e+00
5.545545545545547128e-01,1.141141141141139848e-01,6.406549811363220215e-01,8.972609788179397583e-02
-5.945945945945945166e-01,1.839839839839839897e+00,-5.874099731445312500e-01,1.855047583580017090e+00
-1.301301301301300839e-01,5.025025025025025016e-01,-8.099339157342910767e-02,2.157607078552246094e-01
1.907907907907907763e+00,-8.908908908908907964e-01,1.643195748329162598e+00,-1.155421137809753418e+00
-1.061061061061061572e-01,1.155155155155155100e+00,-1.104984283447265625e-01,1.169201374053955078e+00
-7.427427427427426565e-01,-1.447447447447447466e+00,-7.527647614479064941e-01,-1.309930562973022461e+00
1.781781781781779372e-01,-4.944944944944944520e-01,2.261722981929779053e-01,-6.631861925125122070e-01
1.207207207207207311e+00,-1.335335335335335216e+00,4.019806087017059326e-01,-1.417202949523925781e+00
4.824824824824824887e-01,-8.388388388388388073e-01,5.907114148139953613e-01,-9.791931509971618652e-01
-1.743743743743743746e+00,3.223223223223223854e-01,-1.867513775825500488e+00,5.904107168316841125e-02
1.379379379379379156e+00,1.003003003003002824e+00,1.339643359184265137e+00,1.039179205894470215e+00
-8.228228228228229302e-01,7.787787787787787686e-01,-8.314374685287475586e-01,5.618340969085693359e-01
-1.683683683683683707e+00,-1.867867867867867959e+00,-1.269411921501159668e+00,-1.369058966636657715e+00
5.945945945945947386e-01,-1.607607607607607569e+00,2.180637866258621216e-01,-1.592551231384277344e+00
1.827827827827827711e+00,-1.515515515515515554e+00,7.809888720512390137e-01,-1.340450525283813477e+00
1.907907907907907763e+00,-8.908908908908907964e-01,1.568936109542846680e+00,-7.707983851432800293e-01
-1.799799799799799871e+00,1.541541541541540106e-01,-1.905734419822692871e+00,-7.730934768915176392e-02
1.739739739739739832e+00,4.064064064064063508e-01,1.760124802589416504e+00,3.941093385219573975e-01
-1.815815815815815748e+00,2.862862862862862734e-01,-2.113260746002197266e+00,1.307264994829893112e-02
1.607607607607607569e+00,-1.723723723723723733e+00,2.520967125892639160e-01,-1.590422630310058594e+00
1.141141141141139848e-01,-1.301301301301300839e-01,1.851090490818023682e-01,-2.663242518901824951e-01
4.824824824824824887e-01,-8.388388388388388073e-01,4.020448923110961914e-01,-1.012406468391418457e+00
-1.559559559559559494e+00,4.664664664664663896e-01,-1.735863924026489258e+00,1.111026331782341003e-01
-1.319319319319319339e+00,1.623623623623623669e+00,-1.309890389442443848e+00,1.573940873146057129e+00
1.911911911911911677e+00,-1.611611611611611483e+00,8.464514017105102539e-01,-1.388053655624389648e+00
-1.479479479479479442e+00,-9.669669669669669343e-01,-1.391251802444458008e+00,-1.156971216201782227e+00
-4.064064064064063508e-01,4.624624624624624758e-01,-3.971849977970123291e-01,3.635604977607727051e-01
5.505505505505503550e-01,1.515515515515515332e+00,5.568129420280456543e-01,1.475736021995544434e+00
9.809809809809788561e-02,-5.985985985985986524e-01,1.990277916193008423e-01,-9.383714795112609863e-01
-1.947947947947948011e+00,-2.702702702702701743e-01,-2.055942058563232422e+00,-3.990281522274017334e-01
1.995995995995996086e+00,-2.942942942942943230e-01,2.042139530181884766e+00,-3.975867331027984619e-01
1.939939939939939961e+00,-7.667667667667668052e-01,1.542987585067749023e+00,-8.221797347068786621e-01
-1.799799799799799871e+00,1.541541541541540106e-01,-1.586789488792419434e+00,-3.463366329669952393e-01
1.995995995995996086e+00,-2.942942942942943230e-01,2.002693414688110352e+00,-3.186022043228149414e-01
-1.815815815815815748e+00,2.862862862862862734e-01,-2.095980167388916016e+00,1.870218217372894287e-01
-1.879879879879879923e+00,1.731731731731731561e+00,-1.975256800651550293e+00,1.708733558654785156e+00
6.186186186186186653e-01,-9.029029029029029818e-01,5.955024361610412598e-01,-1.050008296966552734e+00
1.359359359359359143e+00,-1.871871871871871873e+00,1.098778843879699707e+00,-1.852698922157287598e+00
-8.948948948948949322e-01,-1.687687687687687621e+00,-8.418005704879760742e-01,-1.468671679496765137e+00
-1.967967967967968024e+00,-1.547547547547547531e+00,-8.713425993919372559e-01,-1.478430390357971191e+00
-1.967967967967968024e+00,-1.547547547547547531e+00,-1.560068130493164062e+00,-1.281011462211608887e+00
-1.531531531531531432e+00,-7.907907907907907319e-01,-1.571565270423889160e+00,-1.106307864189147949e+00
-1.523523523523523604e+00,-1.387387387387387427e+00,-1.313693523406982422e+00,-1.312215447425842285e+00
-1.143143143143143137e+00,1.383383383383383514e+00,-1.136325955390930176e+00,1.301142096519470215e+00
-1.547547547547547531e+00,1.967967967967967802e+00,-1.551328778266906738e+00,1.961723566055297852e+00
-1.079079079079078962e+00,-1.347347347347347402e+00,-1.162497401237487793e+00,-1.229410409927368164e+00
2.782782782782784459e-01,-2.422422422422423338e-01,4.168149530887603760e-01,-4.401518702507019043e-01
4.024024024024024371e-01,-3.263263263263262992e-01,4.886620640754699707e-01,-4.935514926910400391e-01
-1.461461461461461830e-01,1.411411411411411354e+00,-1.759313344955444336e-01,1.419307470321655273e+00
6.546546546546547773e-01,1.415415415415415268e+00,6.381871700286865234e-01,1.379804611206054688e+00
-1.743743743743743746e+00,-1.635635635635635632e+00,-1.191653370857238770e+00,-1.497076630592346191e+00
-1.163163163163163150e+00,8.508508508508509927e-01,-1.121030330657958984e+00,7.252615690231323242e-01
6.546546546546547773e-01,1.415415415415415268e+00,6.500343680381774902e-01,1.424096226692199707e+00
6.506506506506504195e-01,-1.751751751751751796e+00,-1.436706185340881348e-01,-1.501491665840148926e+00
1.301301301301300839e-01,-4.304304304304304996e-01,1.321310997009277344e-01,-7.225077152252197266e-01
-2.002002002001956882e-03,-2.342342342342342842e-01,5.089133977890014648e-02,-4.822117090225219727e-01
7.427427427427426565e-01,1.959959959959959974e+00,7.332997322082519531e-01,1.962678432464599609e+00
5.585585585585586266e-01,-1.359359359359359365e+00,2.466677725315093994e-01,-1.248875379562377930e+00
-5.745745745745745037e-01,-1.519519519519519468e+00,-1.143410921096801758e+00,-1.635702371597290039e+00
-1.551551551551551444e+00,1.639639639639639768e+00,-1.605927586555480957e+00,1.601749897003173828e+00
5.945945945945947386e-01,-1.607607607607607569e+00,2.419154942035675049e-01,-1.378857135772705078e+00
8.028028028028026952e-01,-4.304304304304304996e-01,1.015028834342956543e+00,-5.338193178176879883e-01
1.419419419419419182e+00,-3.343343343343343488e-01,1.490657329559326172e+00,-4.054343402385711670e-01
1.911911911911911677e+00,-9.589589589589588847e-01,1.696922779083251953e+00,-1.178660750389099121e+00
-1.479479479479479442e+00,-9.669669669669669343e-01,-1.026210427284240723e+00,-1.293258547782897949e+00
1.823823823823823798e+00,7.227227227227226436e-01,1.861441254615783691e+00,7.250243425369262695e-01
6.706706706706704324e-01,-1.671671671671671744e+00,5.694074630737304688e-01,-1.427865266799926758e+00
-2.202202202202196979e-02,-2.662662662662662605e-01,1.183938607573509216e-01,-2.990515232086181641e-01
5.505505505505503550e-01,1.515515515515515332e+00,5.776208639144897461e-01,1.546702265739440918e+00
3.263263263263262992e-01,-3.543543543543543617e-01,3.590266704559326172e-01,-5.687302350997924805e-01
-1.111111111111111160e+00,-1.215215215215215139e+00,-1.119577407836914062e+00,-1.339663743972778320e+00
-5.225225225225225145e-01,-1.207207207207207311e+00,-7.589148283004760742e-01,-1.120890259742736816e+00
-4.824824824824824887e-01,1.811811811811811612e+00,-4.887099266052246094e-01,1.810552358627319336e+00
-1.087087087087087234e+00,1.843843843843843811e+00,-1.077924966812133789e+00,1.850490689277648926e+00
-1.647647647647647595e+00,-1.027027027027027195e+00,-1.323261857032775879e+00,-1.237991452217102051e+00
5.545545545545547128e-01,-1.701701701701701097e-01,6.682711839675903320e-01,-2.217621654272079468e-01
1.107107107107107247e+00,9.149149149149149451e-01,1.035740375518798828e+00,8.773143887519836426e-01
-1.301301301301300839e-01,5.025025025025025016e-01,-1.594031155109405518e-01,4.657137393951416016e-01
1.301301301301300839e-01,-4.304304304304304996e-01,2.783769369125366211e-01,-6.445991396903991699e-01
1.267267267267267350e+00,-1.581581581581581464e-01,1.261683344841003418e+00,-1.773653030395507812e-01
-1.003003003003003046e+00,-1.207207207207207311e+00,-1.182497024536132812e+00,-1.175092101097106934e+00
1.651651651651651509e+00,-4.464464464464463767e-01,1.522230148315429688e+00,-5.308445096015930176e-01
1.911911911911911677e+00,-9.589589589589588847e-01,1.524219036102294922e+00,-1.098746418952941895e+00
-1.391391391391391341e+00,-1.499499499499499455e+00,-1.216526150703430176e+00,-1.374127864837646484e+00
